SURVYEAR,LEAID,FIPST,STID,NAME,PHONE,MSTREE,MCITY,MSTATE,MZIP,MZIP4,LSTREE,LCITY,LSTATE,LZIP,LZIP4,TYPE,UNION,CONUM,CONAME,CSA,CBSA,METMIC,ULOCAL,CDCODE,LATCOD,LONCOD,BOUND,GSLO,GSHI
2013,4826580,48,079901,LAMAR CISD,8322230000,3911 AVE I,ROSENBERG,TX,77471,3901,3911 AVE I,ROSENBERG,TX,77471,3901,1,000,48157,FORT BEND COUNTY,288,26420,1,00:00:00,4822,29.55845,-95.786391,1,PK,12
2013,4826610,48,058906,LAMESA ISD,8068725461,P O BOX 261,LAMESA,TX,79331,0261,212 N HOUSTON,LAMESA,TX,79331,5442,1,000,48115,DAWSON COUNTY,N,29500,2,00:00:00,4811,32.732836,-101.954334,1,PK,12
2013,4826640,48,141901,LAMPASAS ISD,5125566224,207 W 8TH ST,LAMPASAS,TX,76550,3125,207 W 8TH ST,LAMPASAS,TX,76550,3125,1,000,48281,LAMPASAS COUNTY,N,28660,1,00:00:00,4825,31.059981,-98.181781,1,PK,12
2013,4826670,48,057913,LANCASTER ISD,9722181400,422 S CENTRE AVE,LANCASTER,TX,75146,1621,422 S CENTRE AVE,LANCASTER,TX,75146,1621,1,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4830,32.58869,-96.755131,1,PK,12
2013,4826700,48,201903,LANEVILLE ISD,9038635353,7415 FM 1798 W,LANEVILLE,TX,75667,9708,7415 FM 1798 W,LANEVILLE,TX,75667,9708,1,000,48401,RUSK COUNTY,346,30980,1,00:00:00,4801,31.974283,-94.816061,1,PK,12
2013,4826790,48,240901,LAREDO ISD,9562731000,1702 HOUSTON ST,LAREDO,TX,78040,0531,1702 HOUSTON ST,LAREDO,TX,78040,0531,1,000,48479,WEBB COUNTY,N,29700,1,00:00:00,4828,27.50757,-99.512571,1,PK,12
2013,4826850,48,245901,LASARA ISD,9566423598,P O BOX 57,LASARA,TX,78561,0057,6160 E SIXTH ST,LASARA,TX,78561,0057,1,000,48489,WILLACY COUNTY,154,39700,2,00:00:00,4834,26.464729,-97.911574,1,PK,12
2013,4826910,48,113905,LATEXO ISD,9365445664,P O BOX 975,LATEXO,TX,75849,0975,298 F M 2663,LATEXO,TX,75849,0975,1,000,48225,HOUSTON COUNTY,N,N,0,00:00:00,4808,31.395091,-95.455149,1,PK,12
2013,4826970,48,185904,LAZBUDDIE ISD,8069652156,P O BOX 9,LAZBUDDIE,TX,79053,0009,675 FM 1172,LAZBUDDIE,TX,79053,0009,1,000,48369,PARMER COUNTY,N,N,0,00:00:00,4819,34.384554,-102.611577,1,PK,12
2013,4827000,48,193902,LEAKEY ISD,8302326122,P O BOX 1129,LEAKEY,TX,78873,1129,429 HWY 83 N,LEAKEY,TX,78873,1129,1,000,48385,REAL COUNTY,N,N,0,00:00:00,4821,29.700302,-99.763501,1,PK,12
2013,4827030,48,246913,LEANDER ISD,M,P O BOX 218,LEANDER,TX,78646,0218,204 W S ST,LEANDER,TX,78641,1806,1,000,48491,WILLIAMSON COUNTY,N,12420,1,00:00:00,4831,30.5775,-97.854931,1,PK,12
2013,4827060,48,019914,LEARY ISD,9038388960,P O BOX 519,HOOKS,TX,75561,0519,HWY 82,HOOKS,TX,75561,0519,1,000,48037,BOWIE COUNTY,N,45500,1,00:00:00,4804,33.46052,-94.21209,1,PK,08
2013,4827090,48,090902,LEFORS ISD,8068352533,P O BOX 390,LEFORS,TX,79054,0390,209 E 5TH ST,LEFORS,TX,79054,0390,1,000,48179,GRAY COUNTY,N,37420,2,00:00:00,4813,35.439205,-100.807704,1,PK,12
2013,4827120,48,187906,LEGGETT ISD,9363982804,P O BOX 68,LEGGETT,TX,77350,0068,254 E FM 942,LEGGETT,TX,77350,0068,1,000,48373,POLK COUNTY,N,N,0,00:00:00,4836,30.819366,-94.871555,1,PK,12
2013,4827180,48,145911,LEON ISD,9036261400,12168 HWY 79 W,JEWETT,TX,75846,0157,12168 HWY 79 W,JEWETT,TX,75846,0157,1,000,48289,LEON COUNTY,N,N,0,00:00:00,4817,31.320471,-96.205444,1,PK,12
2013,4827210,48,074909,LEONARD ISD,9035872318,1 TIGER ALLEY,LEONARD,TX,75452,4000,1 TIGER ALLEY,LEONARD,TX,75452,4000,1,000,48147,FANNIN COUNTY,N,N,0,00:00:00,4804,33.389786,-96.240964,1,PK,12
2013,4827240,48,110902,LEVELLAND ISD,8068949628,704 11TH ST,LEVELLAND,TX,79336,5424,704 11TH ST,LEVELLAND,TX,79336,5424,1,000,48219,HOCKLEY COUNTY,352,30220,2,00:00:00,4819,33.582029,-102.375498,1,PK,12
2013,4827270,48,201904,LEVERETTS CHAPEL ISD,9038346675,P O BOX 669,LAIRD HILL,TX,75666,0669,8956 STATE HWY 42 135 N,OVERTON,TX,75684,0669,1,000,48401,RUSK COUNTY,346,30980,1,00:00:00,4801,32.313708,-94.922237,1,PK,12
2013,4827300,48,061902,LEWISVILLE ISD,4697135200,P O BOX 217,LEWISVILLE,TX,75067,0217,1800 TIMBER CREEK RD,FLOWER MOUND,TX,75028,1198,1,000,48121,DENTON COUNTY,206,19100,1,00:00:00,4826,33.04327,-97.057231,1,PK,12
2013,4827330,48,144902,LEXINGTON ISD,9797732254,8731 N HWY 77,LEXINGTON,TX,78947,0248,8731 N HWY 77,LEXINGTON,TX,78947,0248,1,000,48287,LEE COUNTY,N,N,0,00:00:00,4817,30.41278,-97.003651,1,PK,12
2013,4827390,48,019908,LIBERTY-EYLAU ISD,9038321535,2901 LEOPARD DR,TEXARKANA,TX,75501,7817,2901 LEOPARD DR,TEXARKANA,TX,75501,7817,1,000,48037,BOWIE COUNTY,N,45500,1,00:00:00,4804,33.393084,-94.092111,1,PK,12
2013,4827420,48,246908,LIBERTY HILL ISD,5122605580,14001 W HWY 29,LIBERTY HILL,TX,78642,0068,14001 W HWY 29,LIBERTY HILL,TX,78642,0068,1,000,48491,WILLIAMSON COUNTY,N,12420,1,00:00:00,4831,30.66971,-97.915821,1,PK,12
2013,4827450,48,146906,LIBERTY ISD,9363367213,1600 GRAND AVE,LIBERTY,TX,77575,4725,1600 GRAND AVE,LIBERTY,TX,77575,4725,1,000,48291,LIBERTY COUNTY,288,26420,1,00:00:00,4836,30.06412,-94.799581,1,PK,12
2013,4827510,48,212903,LINDALE ISD,9038814001,P O BOX 370,LINDALE,TX,75771,0370,505 PIERCE ST,LINDALE,TX,75771,3336,1,000,48423,SMITH COUNTY,540,46340,1,00:00:00,4801,32.51042,-95.403016,1,PK,12
2013,4827540,48,034905,LINDEN-KILDARE CISD,9037567071,205 KILDARE RD,LINDEN,TX,75563,0840,205 KILDARE RD,LINDEN,TX,75563,0840,1,000,48067,CASS COUNTY,N,N,0,00:00:00,4804,33.004127,-94.362299,1,PK,12
2013,4827570,48,049907,LINDSAY ISD,9406688923,P O BOX 145,LINDSAY,TX,76250,0145,495 SIXTH ST,LINDSAY,TX,76250,0145,1,000,48097,COOKE COUNTY,206,23620,2,00:00:00,4813,33.636992,-97.217167,1,PK,12
2013,4827600,48,072909,LINGLEVILLE ISD,2549682596,P O BOX 134,LINGLEVILLE,TX,76461,0134,21261 N FM 219,LINGLEVILLE,TX,76461,0134,1,000,48143,ERATH COUNTY,N,44500,2,00:00:00,4811,32.244166,-98.377394,1,PK,12
2013,4827630,48,111902,LIPAN ISD,2546462266,211 N KICKAPOO,LIPAN,TX,76462,2429,211 N KICKAPOO,LIPAN,TX,76462,2429,1,000,48221,HOOD COUNTY,206,19100,1,00:00:00,4811,32.52078,-98.047391,1,PK,12
2013,4827690,48,181908,LITTLE CYPRESS-MAURICEVILLE CISD,4098832232,6586 FM 1130,ORANGE,TX,77632,0708,6586 FM 1130,ORANGE,TX,77632,0708,1,000,48361,ORANGE COUNTY,N,13140,1,00:00:00,4836,30.153437,-93.760124,1,PK,12
2013,4827720,48,061914,LITTLE ELM ISD,9722921847,P O BOX 6000,LITTLE ELM,TX,75068,6924,1900 WALKER RD,LITTLE ELM,TX,75068,5250,1,000,48121,DENTON COUNTY,206,19100,1,00:00:00,4826,33.18185,-96.908071,1,PK,12
2013,4827750,48,140904,LITTLEFIELD ISD,8063853844,1207 E 14TH ST,LITTLEFIELD,TX,79339,4207,1207 E 14TH ST,LITTLEFIELD,TX,79339,4207,1,000,48279,LAMB COUNTY,N,N,0,00:00:00,4819,33.91396,-102.341821,1,PK,12
2013,4827780,48,187907,LIVINGSTON ISD,9363282100,P O BOX 1297,LIVINGSTON,TX,77351,1297,1412 S HOUSTON,LIVINGSTON,TX,77351,1297,1,000,48373,POLK COUNTY,N,N,0,00:00:00,4836,30.697496,-94.922007,1,PK,12
2013,4827810,48,150901,LLANO ISD,3252474747,1400 OATMAN ST,LLANO,TX,78643,2734,1400 OATMAN ST,LLANO,TX,78643,2734,1,000,48299,LLANO COUNTY,N,N,0,00:00:00,4811,30.74387,-98.673851,1,PK,12
2013,4827870,48,028902,LOCKHART ISD,5123980000,P O BOX 120,LOCKHART,TX,78644,0120,105 S COLORADO,LOCKHART,TX,78644,2730,1,000,48055,CALDWELL COUNTY,N,12420,1,00:00:00,4835,29.8843,-97.670451,1,PK,12
2013,4827890,48,077902,LOCKNEY ISD,8066522115,P O BOX 428,LOCKNEY,TX,79241,0428,416 W WILLOW,LOCKNEY,TX,79241,0428,1,000,48153,FLOYD COUNTY,N,N,0,00:00:00,4813,34.120609,-101.445144,1,PK,12
2013,4827930,48,160905,LOHN ISD,3253445749,P O BOX 277,LOHN,TX,76852,0277,1112 FM 504,LOHN,TX,76852,0277,1,000,48307,MCCULLOCH COUNTY,N,N,0,00:00:00,4811,31.3033,-99.599699,1,PK,12
2013,4827960,48,141902,LOMETA ISD,5127523384,P O BOX 250,LOMETA,TX,76853,0250,100 N 8TH ST,LOMETA,TX,76853,0250,1,000,48281,LAMPASAS COUNTY,N,28660,1,00:00:00,4825,31.218956,-98.388177,1,PK,12
2013,4827990,48,178906,LONDON ISD,3618550092,1306 FM 43,CORPUS CHRISTI,TX,78415,9713,1306 FM 43,CORPUS CHRISTI,TX,78415,9713,1,000,48355,NUECES COUNTY,204,18580,1,00:00:00,4827,27.68894,-97.479511,1,PK,11
2013,4828020,48,116906,LONE OAK ISD,9036625427,8162 HWY 69 S,LONE OAK,TX,75453,0038,8162 HWY 69 S,LONE OAK,TX,75453,0038,1,000,48231,HUNT COUNTY,206,19100,1,00:00:00,4804,32.988597,-95.932528,1,PK,12
2013,4828110,48,092903,LONGVIEW ISD,9033812200,P O BOX 3268,LONGVIEW,TX,75606,3268,1301 E YOUNG ST,LONGVIEW,TX,75602,3268,1,000,48183,GREGG COUNTY,346,30980,1,00:00:00,4801,32.48606,-94.712101,1,PK,12
2013,4828140,48,083902,LOOP ISD,8064876412,P O BOX 917,LOOP,TX,79342,0917,1441 FM HWY 303,LOOP,TX,79342,0917,1,000,48165,GAINES COUNTY,N,N,0,00:00:00,4819,32.906612,-102.403499,1,PK,12
2013,4828170,48,168902,LORAINE ISD,3257372235,P O BOX 457,LORAINE,TX,79532,0457,800 S LIGHTFOOT,LORAINE,TX,79532,0457,1,000,48335,MITCHELL COUNTY,N,N,0,00:00:00,4811,32.403588,-100.712224,1,PK,12
2013,4828200,48,161907,LORENA ISD,2548573239,P O BOX 97,LORENA,TX,76655,0097,308 N FRONTAGE RD,LORENA,TX,76655,0097,1,000,48309,MCLENNAN COUNTY,N,47380,1,00:00:00,4817,31.39048,-97.211791,1,PK,12
2013,4828230,48,054902,LORENZO ISD,8066345591,P O BOX 520,LORENZO,TX,79343,0520,1003 4TH ST,LORENZO,TX,79343,0520,1,000,48107,CROSBY COUNTY,352,31180,1,00:00:00,4819,33.670733,-101.526721,1,PK,12
2013,4828290,48,031906,LOS FRESNOS CISD,9562545000,P O BOX 309,LOS FRESNOS,TX,78566,0096,600 MESQUITE LN,LOS FRESNOS,TX,78566,0096,1,000,48061,CAMERON COUNTY,154,15180,1,00:00:00,4834,26.072366,-97.484291,1,PK,12
2013,4828350,48,241906,LOUISE ISD,9796482982,P O BOX 97,LOUISE,TX,77455,0097,408 SECOND ST,LOUISE,TX,77455,0097,1,000,48481,WHARTON COUNTY,288,20900,2,00:00:00,4827,29.111718,-96.407169,1,PK,12
2013,4828380,48,043919,LOVEJOY ISD,4697428000,259 COUNTRY CLUB RD,ALLEN,TX,75002,7643,259 COUNTRY CLUB RD,ALLEN,TX,75002,7643,1,000,48085,COLLIN COUNTY,206,19100,1,00:00:00,4803,33.090158,-96.590913,1,PK,12
2013,4828410,48,113903,LOVELADY ISD,9366367616,P O BOX 99,LOVELADY,TX,75851,0099,11839 TX ST HWY 19 S,LOVELADY,TX,75851,0099,1,000,48225,HOUSTON COUNTY,N,N,0,00:00:00,4808,31.120435,-95.451639,1,PK,12
2013,4828500,48,152901,LUBBOCK ISD,8067661000,1628 19TH ST,LUBBOCK,TX,79401,4895,1628 19TH ST,LUBBOCK,TX,79401,4895,1,000,48303,LUBBOCK COUNTY,352,31180,1,00:00:00,4819,33.57821,-101.854621,1,PK,12
2013,4828530,48,127905,LUEDERS-AVOCA ISD,3252284211,334 VANDEVENTER ST,LUEDERS,TX,79533,1148,334 VANDEVENTER ST,LUEDERS,TX,79533,1148,1,000,48253,JONES COUNTY,N,10180,1,00:00:00,4819,32.775106,-99.61693,1,PK,12
2013,4828550,48,003903,LUFKIN ISD,9366346696,P O BOX 1407,LUFKIN,TX,75902,1407,101 COTTON SQ,LUFKIN,TX,75904,1407,1,000,48005,ANGELINA COUNTY,N,31260,2,00:00:00,4801,31.33938,-94.729681,1,PK,12
2013,4828590,48,028903,LULING ISD,8308753191,212 E BOWIE ST,LULING,TX,78648,2904,212 E BOWIE ST,LULING,TX,78648,2904,1,000,48055,CALDWELL COUNTY,N,12420,1,00:00:00,4827,29.679139,-97.654506,1,PK,12
2013,4828620,48,245902,LYFORD CISD,9563473900,P O BOX 220,LYFORD,TX,78569,0220,8204 SIMON GOMEZ BLVD,LYFORD,TX,78569,0220,1,000,48489,WILLACY COUNTY,154,39700,2,00:00:00,4834,26.410686,-97.797259,1,PK,12
2013,4828650,48,007904,LYTLE ISD,8307095100,P O BOX 745,LYTLE,TX,78052,0745,15437 COTTAGE ST,LYTLE,TX,78052,0745,1,000,48013,ATASCOSA COUNTY,N,41700,1,00:00:00,4828,29.233153,-98.802771,1,PK,12
2013,4828680,48,129905,MABANK ISD,9038801300,310 E MARKET ST,MABANK,TX,75147,8377,310 E MARKET ST,MABANK,TX,75147,8377,1,000,48257,KAUFMAN COUNTY,206,19100,1,00:00:00,4805,32.365676,-96.097767,1,PK,12
2013,4828710,48,154901,MADISONVILLE CISD,9363482797,P O BOX 879,MADISONVILLE,TX,77864,0879,718 BACON ST,MADISONVILLE,TX,77864,2540,1,000,48313,MADISON COUNTY,N,N,0,00:00:00,4808,30.947167,-95.906351,1,PK,12
2013,4828740,48,170906,MAGNOLIA ISD,2813563571,P O BOX 88,MAGNOLIA,TX,77353,0088,31141 NICHOLS SAWMILL RD,MAGNOLIA,TX,77355,8547,1,000,48339,MONTGOMERY COUNTY,288,26420,1,00:00:00,4808,30.198263,-95.752911,1,PK,12
2013,4828780,48,107906,MALAKOFF ISD,9034891152,1308 FM 3062,MALAKOFF,TX,75148,6125,1308 FM 3062,MALAKOFF,TX,75148,6125,1,000,48213,HENDERSON COUNTY,206,11980,2,00:00:00,4805,32.178038,-96.016305,1,PK,12
2013,4828800,48,109908,MALONE ISD,2545332321,P O BOX 38,MALONE,TX,76660,0038,202 W HACKBERRY,MALONE,TX,76660,0038,1,000,48217,HILL COUNTY,N,N,0,00:00:00,4825,31.919394,-96.895099,1,PK,08
2013,4828830,48,019910,MALTA ISD,9036672950,6178 W US HWY 82,NEW BOSTON,TX,75570,9500,6178 W US HWY 82,NEW BOSTON,TX,75570,9500,1,000,48037,BOWIE COUNTY,N,45500,1,00:00:00,4804,33.488113,-94.521736,1,PK,06
2013,4828890,48,227907,MANOR ISD,5122784000,10335 HWY 290E,MANOR,TX,78653,0359,10335 HWY 290 E,MANOR,TX,78653,0679,1,000,48453,TRAVIS COUNTY,N,12420,1,00:00:00,4810,30.3436,-97.571231,1,PK,12
2013,4828920,48,220908,MANSFIELD ISD,8172996300,605 E BROAD ST,MANSFIELD,TX,76063,1794,605 E BROAD ST,MANSFIELD,TX,76063,1794,1,000,48439,TARRANT COUNTY,206,19100,1,00:00:00,4806,32.5647,-97.136311,1,PK,12
2013,4828980,48,022902,MARATHON ISD,4323864431,P O BOX 416,MARATHON,TX,79842,0416,109 NE 5TH ST,MARATHON,TX,79842,0416,1,000,48043,BREWSTER COUNTY,N,N,0,00:00:00,4823,30.210898,-103.247012,1,PK,12
2013,4829010,48,027904,MARBLE FALLS ISD,8306934357,1800 COLT CIR,MARBLE FALLS,TX,78654,4803,1800 COLT CIR,MARBLE FALLS,TX,78654,4803,1,000,48053,BURNET COUNTY,N,N,0,00:00:00,4825,30.59381,-98.274781,1,PK,12
2013,4829040,48,189901,MARFA ISD,4327294252,P O BOX T,MARFA,TX,79843,0579,400 W LINCOLN ST,MARFA,TX,79843,0579,1,000,48377,PRESIDIO COUNTY,N,N,0,00:00:00,4823,30.313877,-104.018347,1,PK,12
2013,4829100,48,094904,MARION ISD,8309142803,P O BOX 189,MARION,TX,78124,0189,211 W OTTO,MARION,TX,78124,0189,1,000,48187,GUADALUPE COUNTY,N,41700,1,00:00:00,4815,29.568203,-98.14161,1,PK,12
2013,4829130,48,073903,MARLIN ISD,2548833585,130 COLEMAN ST,MARLIN,TX,76661,2899,130 COLEMAN ST,MARLIN,TX,76661,2899,1,000,48145,FALLS COUNTY,N,47380,1,00:00:00,4817,31.307371,-96.898924,1,PK,12
2013,4829160,48,102902,MARSHALL ISD,9039278701,1305 E PINECREST DR,MARSHALL,TX,75670,7349,1305 E PINECREST DR,MARSHALL,TX,75670,7349,1,000,48203,HARRISON COUNTY,346,32220,2,00:00:00,4801,32.52799,-94.353261,1,PK,12
2013,4829190,48,161908,MART ISD,2548762523,P O BOX 120,MART,TX,76664,0120,700 NAVARRO,MART,TX,76664,0120,1,000,48309,MCLENNAN COUNTY,N,47380,1,00:00:00,4817,31.538201,-96.835558,1,PK,12
2013,4829220,48,234905,MARTINS MILL ISD,9034793872,301 F M 1861,MARTIN'S MILL,TX,75754,9699,301 F M 1861,MARTIN'S MILL,TX,75754,9699,1,000,48467,VAN ZANDT COUNTY,N,N,0,00:00:00,4805,32.412525,-95.792249,1,PK,12
2013,4829250,48,174909,MARTINSVILLE ISD,9365643455,P O BOX 100,MARTINSVILLE,TX,75958,0100,12952 STATE HWY 7 E,NACOGDOCHES,TX,75961,0100,1,000,48347,NACOGDOCHES COUNTY,N,34860,2,00:00:00,4801,31.641908,-94.417594,1,PK,12
2013,4829280,48,157901,MASON ISD,3253471144,P O BOX 410,MASON,TX,76856,0410,200 FT MCKAVITT,MASON,TX,76856,0410,1,000,48319,MASON COUNTY,N,N,0,00:00:00,4811,30.750365,-99.23515,1,PK,12
2013,4829370,48,158904,MATAGORDA ISD,9798637693,P O BOX 657,MATAGORDA,TX,77457,0657,717 WHIGHTMAN ST,MATAGORDA,TX,77457,0657,1,000,48321,MATAGORDA COUNTY,288,13060,2,00:00:00,4827,28.713761,-95.928364,1,PK,08
2013,4829400,48,205904,MATHIS ISD,3615473378,P O BOX 1179,MATHIS,TX,78368,1179,602 E SAN PATRICIO AVE,MATHIS,TX,78368,2429,1,000,48409,SAN PATRICIO COUNTY,204,18580,1,00:00:00,4834,28.09076,-97.823715,1,PK,12
2013,4829460,48,019903,MAUD ISD,9035852219,P O BOX 1028,MAUD,TX,75567,1028,389 HOUSTON DR,MAUD,TX,75567,1028,1,000,48037,BOWIE COUNTY,N,45500,1,00:00:00,4804,33.3262,-94.346638,1,PK,12
2013,4829520,48,025905,MAY ISD,2542592091,3400 CR 411 E,MAY,TX,76857,0030,3400 CR 411 E,MAY,TX,76857,0030,1,000,48049,BROWN COUNTY,N,15220,2,00:00:00,4811,31.97884,-98.923271,1,PK,12
2013,4829580,48,070915,MAYPEARL ISD,9724351000,P O BOX 40,MAYPEARL,TX,76064,0040,400 PANTHER LN,MAYPEARL,TX,76064,0040,1,000,48139,ELLIS COUNTY,206,19100,1,00:00:00,4806,32.312678,-97.019891,1,PK,12
2013,4829670,48,108906,MCALLEN ISD,9566186000,2000 N 23RD ST,MCALLEN,TX,78501,2000,2000 N 23RD ST,MCALLEN,TX,78501,2000,1,000,48215,HIDALGO COUNTY,365,32580,1,00:00:00,4815,26.223959,-98.242194,1,PK,12
2013,4829700,48,231901,MCCAMEY ISD,4326523666,BOX 1069,MCCAMEY,TX,79752,1069,111 E 11TH ST,MCCAMEY,TX,79752,1069,1,000,48461,UPTON COUNTY,N,N,0,00:00:00,4823,31.12766,-102.220895,1,PK,12
2013,4829760,48,011905,MCDADE ISD,5122732522,P O BOX 400,MCDADE,TX,78650,0400,156 MARLIN ST,MCDADE,TX,78650,0400,1,000,48021,BASTROP COUNTY,N,12420,1,00:00:00,4810,30.28346,-97.239561,1,PK,08
2013,4829820,48,161909,MCGREGOR ISD,2548402828,P O BOX 356,MCGREGOR,TX,76657,0356,525 BLUEBONNET PKWY,MCGREGOR,TX,76657,0356,1,000,48309,MCLENNAN COUNTY,N,47380,1,00:00:00,4817,31.43005,-97.402971,1,PK,12
2013,4829850,48,043907,MCKINNEY ISD,4693024000,1 DUVALL ST,MCKINNEY,TX,75069,3211,1 DUVALL ST,MCKINNEY,TX,75069,3211,1,000,48085,COLLIN COUNTY,206,19100,1,00:00:00,4803,33.205037,-96.631831,1,PK,12
2013,4829880,48,090903,MCLEAN ISD,8067792571,P O BOX 90,MCLEAN,TX,79057,0090,4TH AND ROWE ST,MCLEAN,TX,79057,0090,1,000,48179,GRAY COUNTY,N,37420,2,00:00:00,4813,35.234753,-100.598037,1,PK,12
2013,4829910,48,034906,MCLEOD ISD,9037967181,P O BOX 350,MCLEOD,TX,75565,0350,19395 FARM RD 125,MCLEOD,TX,75565,0350,1,000,48067,CASS COUNTY,N,N,0,00:00:00,4804,32.945861,-94.088256,1,KG,12
2013,4829940,48,162904,MCMULLEN COUNTY ISD,3612742000,P O BOX 359,TILDEN,TX,78072,0359,901 RIVER ST,TILDEN,TX,78072,0359,1,000,48311,MCMULLEN COUNTY,N,N,0,00:00:00,4828,28.458078,-98.551711,1,PK,12
2013,4830000,48,223902,MEADOW ISD,8065392246,604 4TH ST,MEADOW,TX,79345,9801,604 4TH ST,MEADOW,TX,79345,9801,1,000,48445,TERRY COUNTY,N,N,0,00:00:00,4819,33.340667,-102.210719,1,PK,12
2013,4830030,48,010901,MEDINA ISD,8305892855,P O BOX 1470,MEDINA,TX,78055,1470,1 BOBCAT LN,MEDINA,TX,78055,1470,1,000,48019,BANDERA COUNTY,N,41700,1,00:00:00,4821,29.799637,-99.247836,1,PK,12
2013,4830060,48,163908,MEDINA VALLEY ISD,8309312243,8449 F M 471 S,CASTROVILLE,TX,78009,9531,8449 F M 471 S,CASTROVILLE,TX,78009,9531,1,000,48325,MEDINA COUNTY,N,41700,1,00:00:00,4823,29.346286,-98.839932,1,PK,12
2013,4830120,48,043908,MELISSA ISD,9728372411,1904 COOPER,MELISSA,TX,75454,0127,1904 COOPER,MELISSA,TX,75454,0127,1,000,48085,COLLIN COUNTY,206,19100,1,00:00:00,4803,33.285406,-96.571121,1,PK,12
2013,4830180,48,096904,MEMPHIS ISD,8062595900,P O BOX 460,MEMPHIS,TX,79245,0460,1501 HIGH ST,MEMPHIS,TX,79245,0460,1,000,48191,HALL COUNTY,N,N,0,00:00:00,4813,34.734538,-100.550621,1,PK,12
2013,4830210,48,164901,MENARD ISD,3253962404,P O BOX 729,MENARD,TX,76859,0729,221 E SAN SABA,MENARD,TX,76859,0729,1,000,48327,MENARD COUNTY,N,N,0,00:00:00,4811,30.917263,-99.784772,1,PK,12
2013,4830250,48,108907,MERCEDES ISD,9565142000,P O BOX 419,MERCEDES,TX,78570,0419,206 W 6TH ST,MERCEDES,TX,78570,3504,1,000,48215,HIDALGO COUNTY,365,32580,1,00:00:00,4815,26.14577,-97.910771,1,PK,12
2013,4830300,48,018902,MERIDIAN ISD,2544352081,P O BOX 349,MERIDIAN,TX,76665,0349,204 2ND ST,MERIDIAN,TX,76665,0349,1,000,48035,BOSQUE COUNTY,N,N,0,00:00:00,4825,31.926442,-97.653422,1,PK,12
2013,4830340,48,221904,MERKEL ISD,3259285813,P O BOX 430,MERKEL,TX,79536,0430,300 ASH,MERKEL,TX,79536,0430,1,000,48441,TAYLOR COUNTY,N,10180,1,00:00:00,4819,32.468223,-100.016351,1,PK,12
2013,4830360,48,118902,IRION COUNTY ISD,3258356111,P O BOX 469,MERTZON,TX,76941,0469,302 N 3RD ST,MERTZON,TX,76941,0469,1,000,48235,IRION COUNTY,N,41660,1,00:00:00,4811,31.25697,-100.82305,1,KG,12
2013,4830390,48,057914,MESQUITE ISD,9722886411,405 E DAVIS ST,MESQUITE,TX,75149,4701,405 E DAVIS ST,MESQUITE,TX,75149,4701,1,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4805,32.76624,-96.592411,1,PK,12
2013,4830420,48,147903,MEXIA ISD,2545624000,P O BOX 2000,MEXIA,TX,76667,2452,616 N RED RIVER ST,MEXIA,TX,76667,2452,1,000,48293,LIMESTONE COUNTY,N,N,0,00:00:00,4817,31.686506,-96.476769,1,PK,12
2013,4830450,48,062906,MEYERSVILLE ISD,3612775817,P O BOX 1,MEYERSVILLE,TX,77974,0001,1897 MEYERSVILLE RD,MEYERSVILLE,TX,77974,1897,1,000,48123,DEWITT COUNTY,N,N,0,00:00:00,4834,28.929946,-97.318504,1,PK,08
2013,4830480,48,197902,MIAMI ISD,8068683971,P O BOX 368,MIAMI,TX,79059,0368,100 WARRIOR LN,MIAMI,TX,79059,0368,1,000,48393,ROBERTS COUNTY,N,N,0,00:00:00,4813,35.689469,-100.63897,1,PK,12
2013,4830570,48,165901,MIDLAND ISD,4326891000,615 W MISSOURI AVE,MIDLAND,TX,79701,5017,615 W MISSOURI AVE,MIDLAND,TX,79701,5017,1,000,48329,MIDLAND COUNTY,372,33260,1,00:00:00,4811,31.99582,-102.081381,1,PK,12
2013,4830600,48,070908,MIDLOTHIAN ISD,9727758296,100 WALTER STEPHENSON RD,MIDLOTHIAN,TX,76065,3418,100 WALTER STEPHENSON RD,MIDLOTHIAN,TX,76065,3418,1,000,48139,ELLIS COUNTY,206,19100,1,00:00:00,4806,32.474462,-96.99359,1,PK,12
2013,4830640,48,161903,MIDWAY ISD,2547615610,13885 WOODWAY DR,WOODWAY,TX,76712,6821,13885 WOODWAY DR,WOODWAY,TX,76712,2967,1,000,48309,MCLENNAN COUNTY,N,47380,1,00:00:00,4817,31.48837,-97.246221,1,PK,12
2013,4830660,48,039905,MIDWAY ISD,9404762215,12142 STATE HWY 148 S,HENRIETTA,TX,76365,7210,12142 STATE HWY 148 S,HENRIETTA,TX,76365,7210,1,000,48077,CLAY COUNTY,N,48660,1,00:00:00,4813,33.62822,-98.201691,1,KG,12
2013,4830690,48,166903,MILANO ISD,5124552533,P O BOX 145,MILANO,TX,76556,0145,500 N FIFTH ST,MILANO,TX,76556,0145,1,000,48331,MILAM COUNTY,N,N,0,00:00:00,4817,30.706866,-96.864868,1,PK,12
2013,4830720,48,175910,MILDRED ISD,9038726505,5475 S HWY 287,CORSICANA,TX,75109,9328,5475 S HWY 287,CORSICANA,TX,75109,9328,1,000,48349,NAVARRO COUNTY,206,18620,2,00:00:00,4806,32.03617,-96.378291,1,PK,12
